
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   thro1,_part |   thro2,_part |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total | 
   1651.05640 |    1608.40186 |    1608.40186 |       0.00000 |      23.35664 |       0.35664 |     811.51770 |     160.87488 |     159.81041 |     192.55637 |     192.55635 |     185.13152 |     221.58992 |     221.58990 |      19.01922 |      -7.17836 |      -2.29376 |       0.68880 |     635.45398 |      86.53810 |      32.10911 |       2.12007 |      -0.04039 |      56.03099 |      -0.01846 |      -0.13084 |      63.99440 |      14.56935 |   12178.74512 |    9984.13574 |       0.00000 |   12178.73438 |      63.00000 |      13.00000 |       0.59500 |       0.59600 |   28550.00195 |       0.00000 |    4798.97754 |       0.00000 |   33348.98047 |   49604.00000 |       0.00000 |   32596.78516 |    1929.81250 |     -69.80302 |      16.89117 |       0.45911 |       0.02718 | 
   1652.05420 |    1609.40063 |    1609.40063 |       0.00000 |      23.35691 |       0.35691 |     811.51770 |     160.68224 |     159.62212 |     192.32956 |     192.32957 |     184.90982 |     221.32892 |     221.32893 |      19.01920 |      -7.17840 |      -2.30530 |       0.68880 |     635.45392 |      86.33430 |      32.10911 |       2.13225 |      -0.03876 |      56.01746 |      -0.01920 |      -0.13102 |      63.99490 |      14.57103 |   12178.76660 |   10009.91797 |       0.00000 |   12178.75586 |      63.00000 |      13.00000 |       0.59400 |       0.59300 |   28550.00195 |       0.00000 |    4798.61182 |       0.00000 |   33348.61328 |   49604.00000 |       0.00000 |   32594.04297 |    1929.58948 |     -66.59541 |      16.89170 |       0.46016 |       0.02724 | 
   1653.05469 |    1610.40125 |    1610.40125 |       0.00000 |      23.35717 |       0.35717 |     811.51770 |     160.49100 |     159.43433 |     192.10335 |     192.10336 |     184.68974 |     221.06859 |     221.06860 |      19.01919 |      -7.17845 |      -2.31680 |       0.68880 |     635.45392 |      86.13128 |      32.10911 |       2.14419 |      -0.03840 |      56.00438 |      -0.02030 |      -0.12988 |      63.99540 |      14.57271 |   12178.78711 |   10037.50293 |       0.00000 |   12178.77734 |      63.00000 |      13.00000 |       0.59600 |       0.59200 |   28550.00195 |       0.00000 |    4798.24463 |       0.00000 |   33348.24609 |   49604.00000 |       0.00000 |   32588.31836 |    1929.39246 |     -66.72945 |      16.89046 |       0.46116 |       0.02730 | 
   1654.04944 |    1611.39685 |    1611.39685 |       0.00000 |      23.35744 |       0.35744 |     811.51770 |     160.30116 |     159.24905 |     191.88017 |     191.88016 |     184.47128 |     220.81177 |     220.81175 |      19.01917 |      -7.17848 |      -2.32813 |       0.68880 |     635.45386 |      85.93123 |      32.10911 |       2.15666 |      -0.04071 |      55.99094 |      -0.02129 |      -0.13077 |      63.99589 |      14.57438 |   12178.80664 |   10064.59570 |       0.00000 |   12178.79688 |      63.00000 |      13.00000 |       0.59500 |       0.59400 |   28550.00195 |       0.00000 |    4797.87646 |       0.00000 |   33347.87891 |   49604.00000 |       0.00000 |   32589.31055 |    1929.36914 |     -70.01105 |      16.89117 |       0.46225 |       0.02737 | 
   1655.04846 |    1612.39343 |    1612.39343 |       0.00000 |      23.35770 |       0.35770 |     811.51770 |     160.11520 |     159.06662 |     191.66040 |     191.66040 |     184.25729 |     220.55887 |     220.55887 |      19.01916 |      -7.17852 |      -2.33927 |       0.68880 |     635.45386 |      85.73445 |      32.10911 |       2.16875 |      -0.04096 |      55.97701 |      -0.02228 |      -0.13209 |      63.99638 |      14.57605 |   12178.82520 |   10090.51855 |       0.00000 |   12178.81543 |      63.00000 |      13.00000 |       0.59700 |       0.59600 |   28550.00195 |       0.00000 |    4797.50781 |       0.00000 |   33347.50781 |   49604.00000 |       0.00000 |   32588.89453 |    1929.38318 |     -70.16168 |      16.89084 |       0.46330 |       0.02743 | 
   1656.04639 |    1613.39319 |    1613.39319 |       0.00000 |      23.35797 |       0.35797 |     811.51770 |     159.92577 |     158.88158 |     191.43750 |     191.43752 |     184.03929 |     220.30235 |     220.30237 |      19.01914 |      -7.17856 |      -2.35056 |       0.68880 |     635.45380 |      85.53510 |      32.10911 |       2.18092 |      -0.03844 |      55.96394 |      -0.02294 |      -0.13148 |      63.99687 |      14.57773 |   12178.84570 |   10112.63672 |       0.00000 |   12178.83496 |      63.00000 |      13.00000 |       0.59500 |       0.59300 |   28550.00195 |       0.00000 |    4797.14014 |       0.00000 |   33347.14062 |   49604.00000 |       0.00000 |   32585.67578 |    1929.13953 |     -65.84760 |      16.89130 |       0.46434 |       0.02749 | 
   1657.04138 |    1614.38892 |    1614.38892 |       0.00000 |      23.35823 |       0.35823 |     811.51770 |     159.74101 |     158.70045 |     191.21931 |     191.21933 |     183.82668 |     220.05127 |     220.05128 |      19.01913 |      -7.17860 |      -2.36160 |       0.68880 |     635.45374 |      85.34019 |      32.10911 |       2.19303 |      -0.04202 |      55.95031 |      -0.02417 |      -0.13207 |      63.99736 |      14.57939 |   12178.86426 |   10134.88574 |       0.00000 |   12178.85449 |      63.00000 |      13.00000 |       0.59600 |       0.59300 |   28550.00195 |       0.00000 |    4796.77295 |       0.00000 |   33346.77344 |   49604.00000 |       0.00000 |   32584.88086 |    1929.16040 |     -72.18036 |      16.89071 |       0.46539 |       0.02755 | 
   1658.03552 |    1615.38354 |    1615.38354 |       0.00000 |      23.35850 |       0.35850 |     811.51770 |     159.55687 |     158.52043 |     191.00247 |     191.00247 |     183.61478 |     219.80173 |     219.80173 |      19.01912 |      -7.17863 |      -2.37255 |       0.68880 |     635.45374 |      85.14670 |      32.10911 |       2.20524 |      -0.04052 |      55.93652 |      -0.02505 |      -0.13293 |      63.99786 |      14.58105 |   12178.88184 |   10144.46484 |       0.00000 |   12178.87207 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4796.40527 |       0.00000 |   33346.40625 |   49604.00000 |       0.00000 |   32585.27344 |    1929.15405 |     -69.19660 |      16.89097 |       0.46645 |       0.02762 | 
   1659.03455 |    1616.38306 |    1616.38306 |       0.00000 |      23.35876 |       0.35876 |     811.51770 |     159.37004 |     158.33755 |     190.78217 |     190.78218 |     183.39978 |     219.54820 |     219.54822 |      19.01911 |      -7.17867 |      -2.38367 |       0.68880 |     635.45367 |      84.95035 |      32.10911 |       2.21732 |      -0.04018 |      55.92296 |      -0.02604 |      -0.13300 |      63.99835 |      14.58272 |   12178.90039 |   10148.80859 |       0.00000 |   12178.88965 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4796.03662 |       0.00000 |   33346.03516 |   49604.00000 |       0.00000 |   32580.96094 |    1928.93103 |     -68.43023 |      16.89068 |       0.46747 |       0.02768 | 
   1660.02966 |    1617.37805 |    1617.37805 |       0.00000 |      23.35903 |       0.35903 |     811.51770 |     159.18961 |     158.16107 |     190.56955 |     190.56955 |     183.19214 |     219.30354 |     219.30354 |      19.01910 |      -7.17870 |      -2.39438 |       0.68880 |     635.45361 |      84.76108 |      32.10911 |       2.22942 |      -0.04129 |      55.90960 |      -0.02722 |      -0.13318 |      63.99884 |      14.58437 |   12178.91504 |   10155.81836 |       0.00000 |   12178.90527 |      63.00000 |      13.00000 |       0.59500 |       0.59400 |   28550.00195 |       0.00000 |    4795.66943 |       0.00000 |   33345.67188 |   49604.00000 |       0.00000 |   32582.42383 |    1929.10217 |     -70.10275 |      16.88994 |       0.46853 |       0.02774 | 
   1661.02551 |    1618.37415 |    1618.37415 |       0.00000 |      23.35929 |       0.35929 |     811.51770 |     159.00896 |     157.98436 |     190.35669 |     190.35669 |     182.98425 |     219.05856 |     219.05856 |      19.01908 |      -7.17873 |      -2.40510 |       0.68880 |     635.45361 |      84.57178 |      32.10911 |       2.24152 |      -0.04287 |      55.89539 |      -0.02795 |      -0.13446 |      63.99933 |      14.58603 |   12178.93066 |   10164.20508 |       0.00000 |   12178.92090 |      63.00000 |      13.00000 |       0.59700 |       0.59600 |   28550.00195 |       0.00000 |    4795.48438 |       0.00000 |   33345.48438 |   49604.00000 |       0.00000 |   32583.03906 |    1929.13025 |     -72.57459 |      16.89001 |       0.46959 |       0.02780 | 
   1662.02039 |    1619.36890 |    1619.36890 |       0.00000 |      23.35956 |       0.35956 |     811.51770 |     158.83058 |     157.80954 |     190.14609 |     190.14607 |     182.77898 |     218.81622 |     218.81621 |      19.01907 |      -7.17876 |      -2.41569 |       0.68880 |     635.45355 |      84.38472 |      32.10911 |       2.25295 |      -0.03817 |      55.88219 |      -0.02868 |      -0.13328 |      63.99982 |      14.58768 |   12178.94824 |   10172.84863 |       0.00000 |   12178.93848 |      63.00000 |      13.00000 |       0.59600 |       0.59500 |   28550.00195 |       0.00000 |    4795.11768 |       0.00000 |   33345.12109 |   49604.00000 |       0.00000 |   32577.90625 |    1929.03870 |     -64.39745 |      16.88815 |       0.47056 |       0.02786 | 
   1663.01917 |    1620.36755 |    1620.36755 |       0.00000 |      23.35982 |       0.35982 |     811.51770 |     158.65282 |     157.63527 |     189.93616 |     189.93614 |     182.57440 |     218.57463 |     218.57462 |      19.01906 |      -7.17880 |      -2.42623 |       0.68880 |     635.45349 |      84.19844 |      32.10911 |       2.26502 |      -0.04247 |      55.86843 |      -0.02936 |      -0.13343 |      64.00031 |      14.58934 |   12178.96582 |   10180.01172 |       0.00000 |   12178.95508 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4794.75049 |       0.00000 |   33344.75000 |   49604.00000 |       0.00000 |   32579.17188 |    1929.14209 |     -71.84643 |      16.88791 |       0.47162 |       0.02793 | 
   1664.01941 |    1621.36792 |    1621.36792 |       0.00000 |      23.36008 |       0.36008 |     811.51770 |     158.47404 |     157.46043 |     189.72556 |     189.72556 |     182.36868 |     218.33229 |     218.33229 |      19.01905 |      -7.17883 |      -2.43681 |       0.68880 |     635.45349 |      84.01179 |      32.10911 |       2.27680 |      -0.04229 |      55.85459 |      -0.03021 |      -0.13410 |      64.00080 |      14.59100 |   12178.98438 |   10186.62305 |       0.00000 |   12178.97363 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4794.38232 |       0.00000 |   33344.38281 |   49604.00000 |       0.00000 |   32576.34766 |    1929.05603 |     -71.37991 |      16.88720 |       0.47262 |       0.02799 | 
   1665.02014 |    1622.36865 |    1622.36865 |       0.00000 |      23.36035 |       0.36035 |     811.51770 |     158.29837 |     157.28915 |     189.51921 |     189.51923 |     182.16652 |     218.09482 |     218.09485 |      19.01904 |      -7.17887 |      -2.44715 |       0.68880 |     635.45343 |      83.82910 |      32.10911 |       2.28849 |      -0.04277 |      55.84019 |      -0.03117 |      -0.13515 |      64.00129 |      14.59265 |   12179.00195 |   10188.47754 |       0.00000 |   12178.99121 |      63.00000 |      13.00000 |       0.59600 |       0.59500 |   28550.00195 |       0.00000 |    4794.01562 |       0.00000 |   33344.01562 |   49604.00000 |       0.00000 |   32575.85547 |    1929.14966 |     -71.96440 |      16.88612 |       0.47365 |       0.02805 | 
   1666.01636 |    1623.36499 |    1623.36499 |       0.00000 |      23.36061 |       0.36061 |     811.51770 |     158.12418 |     157.11864 |     189.31381 |     189.31381 |     181.96606 |     217.85846 |     217.85846 |      19.01902 |      -7.17891 |      -2.45744 |       0.68880 |     635.45337 |      83.64745 |      32.10911 |       2.29995 |      -0.04071 |      55.82636 |      -0.03191 |      -0.13496 |      64.00178 |      14.59430 |   12179.02051 |   10183.67871 |       0.00000 |   12179.00977 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4793.64746 |       0.00000 |   33343.64844 |   49604.00000 |       0.00000 |   32572.28711 |    1929.11047 |     -68.34717 |      16.88461 |       0.47462 |       0.02811 | 
   1667.01526 |    1624.36365 |    1624.36365 |       0.00000 |      23.36088 |       0.36088 |     811.51770 |     157.95145 |     156.94977 |     189.11040 |     189.11041 |     181.76729 |     217.62437 |     217.62439 |      19.01901 |      -7.17894 |      -2.46762 |       0.68880 |     635.45337 |      83.46774 |      32.10911 |       2.31163 |      -0.04272 |      55.81258 |      -0.03274 |      -0.13497 |      64.00227 |      14.59595 |   12179.03809 |   10181.35254 |       0.00000 |   12179.02832 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4793.28125 |       0.00000 |   33343.28125 |   49604.00000 |       0.00000 |   32572.16797 |    1929.21375 |     -71.65405 |      16.88365 |       0.47564 |       0.02817 | 
   1668.01025 |    1625.35889 |    1625.35889 |       0.00000 |      23.36115 |       0.36114 |     811.51770 |     157.78185 |     156.78334 |     188.90993 |     188.90994 |     181.57211 |     217.39366 |     217.39368 |      19.01900 |      -7.17898 |      -2.47764 |       0.68880 |     635.45331 |      83.29082 |      32.10911 |       2.32317 |      -0.04438 |      55.79824 |      -0.03353 |      -0.13618 |      64.00275 |      14.59759 |   12179.05664 |   10179.53906 |       0.00000 |   12179.04590 |      63.00000 |      13.00000 |       0.59800 |       0.59700 |   28550.00195 |       0.00000 |    4792.91406 |       0.00000 |   33342.91797 |   49604.00000 |       0.00000 |   32571.98242 |    1929.32251 |     -74.66021 |      16.88260 |       0.47665 |       0.02823 | 
   1669.00525 |    1626.35388 |    1626.35388 |       0.00000 |      23.36141 |       0.36141 |     811.51770 |     157.61041 |     156.61592 |     188.70825 |     188.70825 |     181.37483 |     217.16159 |     217.16159 |      19.01898 |      -7.17902 |      -2.48771 |       0.68880 |     635.45325 |      83.11304 |      32.10911 |       2.33467 |      -0.04000 |      55.78415 |      -0.03424 |      -0.13666 |      64.00324 |      14.59923 |   12179.07617 |   10177.59570 |       0.00000 |   12179.06641 |      63.00000 |      13.00000 |       0.59700 |       0.59500 |   28550.00195 |       0.00000 |    4792.54590 |       0.00000 |   33342.54688 |   49604.00000 |       0.00000 |   32569.92188 |    1929.25330 |     -65.80833 |      16.88214 |       0.47764 |       0.02829 | 
   1670.01282 |    1627.36121 |    1627.36121 |       0.00000 |      23.36168 |       0.36168 |     811.51770 |     157.44044 |     156.44917 |     188.50740 |     188.50742 |     181.17923 |     216.93045 |     216.93047 |      19.01897 |      -7.17906 |      -2.49773 |       0.68879 |     635.45319 |      82.93615 |      32.10911 |       2.34622 |      -0.04444 |      55.77030 |      -0.03531 |      -0.13586 |      64.00373 |      14.60089 |   12179.09570 |   10175.86523 |       0.00000 |   12179.08594 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4792.17871 |       0.00000 |   33342.17969 |   49604.00000 |       0.00000 |   32568.74805 |    1929.38098 |     -74.83428 |      16.88041 |       0.47864 |       0.02835 | 
   1671.00708 |    1628.35522 |    1628.35522 |       0.00000 |      23.36194 |       0.36194 |     811.51770 |     157.27281 |     156.28497 |     188.30959 |     188.30959 |     180.98633 |     216.70282 |     216.70282 |      19.01896 |      -7.17909 |      -2.50759 |       0.68879 |     635.45319 |      82.76215 |      32.10911 |       2.35772 |      -0.04302 |      55.75561 |      -0.03622 |      -0.13757 |      64.00422 |      14.60252 |   12179.11426 |   10170.77148 |       0.00000 |   12179.10352 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4791.81152 |       0.00000 |   33341.81250 |   49604.00000 |       0.00000 |   32568.11719 |    1929.40784 |     -70.64024 |      16.87985 |       0.47964 |       0.02841 | 
   1672.01526 |    1629.36377 |    1629.36377 |       0.00000 |      23.36221 |       0.36221 |     811.51770 |     157.10081 |     156.11690 |     188.10715 |     188.10715 |     180.78839 |     216.46983 |     216.46983 |      19.01894 |      -7.17913 |      -2.51766 |       0.68879 |     635.45312 |      82.58424 |      32.10911 |       2.36905 |      -0.04124 |      55.74218 |      -0.03735 |      -0.13562 |      64.00471 |      14.60417 |   12179.13184 |   10162.33691 |       0.00000 |   12179.12207 |      63.00000 |      13.00000 |       0.59500 |       0.59500 |   28550.00195 |       0.00000 |    4791.44434 |       0.00000 |   33341.44531 |   49604.00000 |       0.00000 |   32561.64258 |    1929.28040 |     -69.02731 |      16.87761 |       0.48058 |       0.02847 | 
   1673.01147 |    1630.35974 |    1630.35974 |       0.00000 |      23.36248 |       0.36248 |     811.51770 |     156.93616 |     155.95621 |     187.91356 |     187.91356 |     180.59891 |     216.24707 |     216.24707 |      19.01893 |      -7.17916 |      -2.52728 |       0.68879 |     635.45306 |      82.41431 |      32.10911 |       2.38073 |      -0.04822 |      55.72693 |      -0.03854 |      -0.13833 |      64.00520 |      14.60581 |   12179.14844 |   10153.89355 |       0.00000 |   12179.13770 |      63.00000 |      13.00000 |       0.59700 |       0.59400 |   28550.00195 |       0.00000 |    4791.07715 |       0.00000 |   33341.08203 |   49604.00000 |       0.00000 |   32565.17578 |    1929.64844 |     -80.27200 |      16.87622 |       0.48162 |       0.02854 | 
   1674.00305 |    1631.35107 |    1631.35107 |       0.00000 |      23.36274 |       0.36274 |     811.51770 |     156.77132 |     155.79465 |     187.71892 |     187.71892 |     180.40921 |     216.02309 |     216.02309 |      19.01892 |      -7.17919 |      -2.53695 |       0.68879 |     635.45306 |      82.24364 |      32.10911 |       2.39195 |      -0.03892 |      55.71246 |      -0.03924 |      -0.13840 |      64.00568 |      14.60743 |   12179.16309 |   10145.93652 |       0.00000 |   12179.15332 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4790.71045 |       0.00000 |   33340.71094 |   49604.00000 |       0.00000 |   32562.33789 |    1929.61450 |     -63.18530 |      16.87505 |       0.48258 |       0.02860 | 
   1674.99719 |    1632.34558 |    1632.34558 |       0.00000 |      23.36301 |       0.36301 |     811.51770 |     156.60966 |     155.63647 |     187.52838 |     187.52840 |     180.22319 |     215.80382 |     215.80383 |      19.01891 |      -7.17922 |      -2.54640 |       0.68879 |     635.45300 |      82.07673 |      32.10911 |       2.40311 |      -0.04536 |      55.69905 |      -0.04013 |      -0.13655 |      64.00616 |      14.60906 |   12179.17871 |   10137.09473 |       0.00000 |   12179.16895 |      63.00000 |      13.00000 |       0.59700 |       0.59400 |   28550.00195 |       0.00000 |    4790.34326 |       0.00000 |   33340.34766 |   49604.00000 |       0.00000 |   32561.85742 |    1929.81738 |     -75.89025 |      16.87302 |       0.48355 |       0.02866 | 
   1675.99072 |    1633.33875 |    1633.33875 |       0.00000 |      23.36327 |       0.36327 |     811.51770 |     156.44786 |     155.47867 |     187.33829 |     187.33829 |     180.03699 |     215.58507 |     215.58507 |      19.01890 |      -7.17925 |      -2.55582 |       0.68879 |     635.45294 |      81.91038 |      32.10911 |       2.41442 |      -0.04568 |      55.68343 |      -0.04069 |      -0.13929 |      64.00665 |      14.61068 |   12179.19531 |   10126.53516 |       0.00000 |   12179.18457 |      63.00000 |      13.00000 |       0.59700 |       0.59400 |   28550.00195 |       0.00000 |    4789.97656 |       0.00000 |   33339.97656 |   49604.00000 |       0.00000 |   32562.59180 |    1929.94348 |     -74.80541 |      16.87230 |       0.48454 |       0.02872 | 
   1676.98828 |    1634.33459 |    1634.33459 |       0.00000 |      23.36353 |       0.36354 |     811.51770 |     156.28586 |     155.31944 |     187.14648 |     187.14650 |     179.85056 |     215.36435 |     215.36436 |      19.01889 |      -7.17929 |      -2.56531 |       0.68879 |     635.45294 |      81.74270 |      32.10911 |       2.42537 |      -0.03983 |      55.66957 |      -0.04147 |      -0.13768 |      64.00713 |      14.61230 |   12179.21289 |   10104.22070 |       0.00000 |   12179.20215 |      63.00000 |      13.00000 |       0.59500 |       0.59600 |   28550.00195 |       0.00000 |    4789.60938 |       0.00000 |   33339.61328 |   49604.00000 |       0.00000 |   32557.84180 |    1929.86304 |     -65.33492 |      16.87054 |       0.48547 |       0.02878 | 
   1677.98816 |    1635.33618 |    1635.33618 |       0.00000 |      23.36380 |       0.36380 |     811.51770 |     156.12456 |     155.16251 |     186.95744 |     186.95744 |     179.66493 |     215.14679 |     215.14679 |      19.01887 |      -7.17932 |      -2.57467 |       0.68879 |     635.45288 |      81.57759 |      32.10911 |       2.43671 |      -0.04700 |      55.65501 |      -0.04249 |      -0.13828 |      64.00762 |      14.61394 |   12179.22949 |   10082.17480 |       0.00000 |   12179.21973 |      63.00000 |      13.00000 |       0.59500 |       0.59400 |   28550.00195 |       0.00000 |    4789.24268 |       0.00000 |   33339.24219 |   49604.00000 |       0.00000 |   32558.65820 |    1930.09180 |     -77.36463 |      16.86897 |       0.48646 |       0.02884 | 
   1678.98450 |    1636.33301 |    1636.33301 |       0.00000 |      23.36407 |       0.36406 |     811.51770 |     155.96727 |     155.00761 |     186.77086 |     186.77086 |     179.48393 |     214.93208 |     214.93208 |      19.01886 |      -7.17936 |      -2.58389 |       0.68879 |     635.45282 |      81.41481 |      32.10911 |       2.44756 |      -0.04467 |      55.63960 |      -0.04339 |      -0.14017 |      64.00810 |      14.61556 |   12179.24707 |   10056.32031 |       0.00000 |   12179.23730 |      63.00000 |      13.00000 |       0.59600 |       0.59300 |   28550.00195 |       0.00000 |    4788.87598 |       0.00000 |   33338.87500 |   49604.00000 |       0.00000 |   32556.10547 |    1930.17590 |     -72.50858 |      16.86691 |       0.48740 |       0.02890 | 
   1679.98779 |    1637.33521 |    1637.33521 |       0.00000 |      23.36433 |       0.36433 |     811.51770 |     155.80563 |     154.84982 |     186.58078 |     186.58078 |     179.29793 |     214.71335 |     214.71335 |      19.01885 |      -7.17939 |      -2.59327 |       0.68879 |     635.45282 |      81.24914 |      32.10911 |       2.45875 |      -0.04201 |      55.62599 |      -0.04419 |      -0.13815 |      64.00859 |      14.61719 |   12179.26367 |   10027.99805 |       0.00000 |   12179.25391 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4788.51025 |       0.00000 |   33338.51172 |   49604.00000 |       0.00000 |   32553.21875 |    1930.14209 |     -68.98975 |      16.86571 |       0.48835 |       0.02895 | 
   1680.98279 |    1638.33057 |    1638.33057 |       0.00000 |      23.36460 |       0.36459 |     811.51770 |     155.64888 |     154.69669 |     186.39632 |     186.39633 |     179.11754 |     214.50105 |     214.50107 |      19.01884 |      -7.17942 |      -2.60237 |       0.68879 |     635.45276 |      81.08852 |      32.10911 |       2.46987 |      -0.04752 |      55.61121 |      -0.04528 |      -0.13956 |      64.00907 |      14.61880 |   12179.27930 |    9991.48535 |       0.00000 |   12179.26953 |      63.00000 |      13.00000 |       0.59400 |       0.59400 |   28550.00195 |       0.00000 |    4788.14453 |       0.00000 |   33338.14453 |   49604.00000 |       0.00000 |   32553.58789 |    1930.38513 |     -77.63492 |      16.86378 |       0.48932 |       0.02902 | 
   1681.97668 |    1639.32410 |    1639.32410 |       0.00000 |      23.36486 |       0.36486 |     811.51770 |     155.49281 |     154.54419 |     186.21259 |     186.21260 |     178.93794 |     214.28963 |     214.28964 |      19.01883 |      -7.17945 |      -2.61142 |       0.68879 |     635.45270 |      80.92871 |      32.10911 |       2.48074 |      -0.04557 |      55.59618 |      -0.04617 |      -0.14107 |      64.00955 |      14.62042 |   12179.29492 |    9969.29785 |       0.00000 |   12179.28516 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4787.77832 |       0.00000 |   33337.78125 |   49604.00000 |       0.00000 |   32551.56641 |    1930.47278 |     -73.70569 |      16.86197 |       0.49025 |       0.02907 | 
   1682.97290 |    1640.32056 |    1640.32056 |       0.00000 |      23.36512 |       0.36512 |     811.51770 |     155.33743 |     154.39238 |     186.02972 |     186.02972 |     178.75912 |     214.07919 |     214.07919 |      19.01882 |      -7.17948 |      -2.62041 |       0.68879 |     635.45270 |      80.76980 |      32.10910 |       2.49200 |      -0.04429 |      55.58141 |      -0.04688 |      -0.14104 |      64.01004 |      14.62203 |   12179.31055 |    9957.05371 |       0.00000 |   12179.29980 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4787.41016 |       0.00000 |   33337.41016 |   49604.00000 |       0.00000 |   32553.64062 |    1930.66248 |     -71.59612 |      16.86138 |       0.49125 |       0.02913 | 
   1683.97034 |    1641.31799 |    1641.31799 |       0.00000 |      23.36539 |       0.36539 |     811.51770 |     155.18275 |     154.24135 |     185.84778 |     185.84779 |     178.58113 |     213.86981 |     213.86983 |      19.01880 |      -7.17951 |      -2.62936 |       0.68879 |     635.45264 |      80.61185 |      32.10910 |       2.50262 |      -0.04383 |      55.56757 |      -0.04787 |      -0.13958 |      64.01052 |      14.62365 |   12179.32715 |    9949.32617 |       0.00000 |   12179.31641 |      63.00000 |      13.00000 |       0.59600 |       0.59400 |   28550.00195 |       0.00000 |    4787.04199 |       0.00000 |   33337.04297 |   49604.00000 |       0.00000 |   32549.39062 |    1930.74500 |     -71.14934 |      16.85846 |       0.49215 |       0.02919 | 
   1684.96814 |    1642.31604 |    1642.31604 |       0.00000 |      23.36565 |       0.36565 |     811.51770 |     155.03214 |     154.09323 |     185.66936 |     185.66934 |     178.40781 |     213.66449 |     213.66447 |      19.01880 |      -7.17954 |      -2.63813 |       0.68879 |     635.45258 |      80.45711 |      32.10910 |       2.51343 |      -0.04773 |      55.55246 |      -0.04867 |      -0.14056 |      64.01100 |      14.62526 |   12179.34180 |    9941.39648 |       0.00000 |   12179.33105 |      63.00000 |      13.00000 |       0.59600 |       0.59300 |   28550.00195 |       0.00000 |    4786.67383 |       0.00000 |   33336.67578 |   49604.00000 |       0.00000 |   32549.58008 |    1931.01245 |     -77.55975 |      16.85622 |       0.49310 |       0.02925 | 
   1685.96167 |    1643.30981 |    1643.30981 |       0.00000 |      23.36592 |       0.36592 |     811.51770 |     154.87883 |     153.94371 |     185.48924 |     185.48924 |     178.23138 |     213.45721 |     213.45721 |      19.01878 |      -7.17958 |      -2.64697 |       0.68879 |     635.45258 |      80.30104 |      32.10910 |       2.52428 |      -0.04401 |      55.53748 |      -0.04931 |      -0.14113 |      64.01148 |      14.62686 |   12179.35840 |    9928.15430 |       0.00000 |   12179.34863 |      63.00000 |      13.00000 |       0.59400 |       0.59500 |   28550.00195 |       0.00000 |    4786.30615 |       0.00000 |   33336.30859 |   49604.00000 |       0.00000 |   32547.95117 |    1931.00977 |     -70.51019 |      16.85540 |       0.49403 |       0.02931 | 
   1686.96179 |    1644.30994 |    1644.30994 |       0.00000 |      23.36618 |       0.36618 |     811.51770 |     154.72708 |     153.79498 |     185.31009 |     185.31009 |     178.05675 |     213.25105 |     213.25105 |      19.01877 |      -7.17961 |      -2.65575 |       0.68879 |     635.45251 |      80.14596 |      32.10910 |       2.53494 |      -0.04602 |      55.52290 |      -0.05040 |      -0.14039 |      64.01197 |      14.62848 |   12179.37402 |    9902.04395 |       0.00000 |   12179.36426 |      63.00000 |      13.00000 |       0.59500 |       0.59300 |   28550.00195 |       0.00000 |    4785.94043 |       0.00000 |   33335.94141 |   49604.00000 |       0.00000 |   32544.79883 |    1931.16895 |     -74.89919 |      16.85238 |       0.49494 |       0.02937 | 
