
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb | 
     25.92378 |      18.57860 |      18.57860 |       0.00000 |       4.79904 |      23.79904 |     639.27124 |      -0.00001 |       0.00006 |       0.00006 |       0.00006 |      -0.00001 |       0.00007 |       0.00007 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31946 |       0.25533 |     180.00000 |       0.18733 |      -0.00271 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     26.91956 |      19.56906 |      19.56906 |       0.00000 |       4.79931 |      23.79931 |     639.27124 |      -0.00000 |       0.00050 |       0.00050 |       0.00050 |      -0.00000 |       0.00058 |       0.00058 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31885 |       0.25548 |     180.00000 |       1.47757 |      -0.00211 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     27.91842 |      20.56154 |      20.56154 |       0.00000 |       4.79959 |      23.79959 |     639.27124 |      -0.00000 |       0.00045 |       0.00045 |       0.00045 |      -0.00000 |       0.00052 |       0.00052 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31712 |       0.25561 |     180.00000 |       1.32041 |      -0.00164 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     28.91807 |      21.55742 |      21.55742 |       0.00000 |       4.79987 |      23.79987 |     639.27124 |      -0.00000 |       0.00012 |       0.00012 |       0.00012 |      -0.00000 |       0.00013 |       0.00013 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68376 |      -0.25568 |     180.00000 |      -0.34402 |      -0.00128 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     29.90927 |      22.54435 |      22.54435 |       0.00000 |       4.80015 |      23.80015 |     639.27124 |      -0.00000 |       0.00058 |       0.00058 |       0.00058 |      -0.00000 |       0.00067 |       0.00067 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68327 |      -0.25577 |     180.00000 |      -1.71297 |      -0.00100 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     30.90610 |      23.53666 |      23.53666 |       0.00000 |       4.80042 |      23.80043 |     639.27124 |      -0.00000 |       0.00049 |       0.00049 |       0.00049 |      -0.00000 |       0.00057 |       0.00057 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68156 |      -0.25582 |     180.00000 |      -1.45212 |      -0.00078 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     31.90001 |      24.52425 |      24.52425 |       0.00000 |       4.80070 |      23.80070 |     639.27124 |      -0.00000 |       0.00010 |       0.00010 |       0.00010 |      -0.00000 |       0.00012 |       0.00012 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31921 |       0.25589 |     180.00000 |       0.29871 |      -0.00061 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     32.87333 |      25.49604 |      25.49604 |       0.00000 |       4.80097 |      23.80097 |     639.27124 |      -0.00000 |       0.00054 |       0.00054 |       0.00054 |      -0.00000 |       0.00062 |       0.00062 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31884 |       0.25593 |     180.00000 |       1.59800 |      -0.00047 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     33.86652 |      26.48383 |      26.48383 |       0.00000 |       4.80125 |      23.80125 |     639.27124 |      -0.00000 |       0.00044 |       0.00044 |       0.00044 |      -0.00000 |       0.00050 |       0.00050 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31716 |       0.25597 |     180.00000 |       1.28516 |      -0.00037 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     34.85026 |      27.46836 |      27.46836 |       0.00000 |       4.80152 |      23.80152 |     639.27124 |      -0.00000 |       0.00013 |       0.00013 |       0.00013 |      -0.00000 |       0.00015 |       0.00015 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68376 |      -0.25600 |     180.00000 |      -0.38240 |      -0.00029 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
