time,v_a,v_g,prs,tmp,lat,lon,alt_r,alt_i,payld,fuel,curr_w,cg,gear
9401.995,57.152485,57.468227,29.61888,40.011547,42.74059,-73.80446,0.3391634,279.16162,949.96,314.3936,2903.3538,0.0032480857,466.6906
9402.195,57.513947,57.828598,29.618896,40.01158,42.740643,-73.80447,0.35119134,279.14444,949.96,314.3936,2903.3538,0.0032480857,465.4274
9402.395,57.87315,58.187164,29.618929,40.011646,42.740696,-73.80447,0.3562725,279.1123,949.96,314.3936,2903.3538,0.0032480857,465.93634
9402.594,58.227703,58.541775,29.618963,40.011715,42.74075,-73.80447,0.35247442,279.07675,949.96,314.37558,2903.3357,0.0032480857,464.81024
9402.795,58.577686,58.894722,29.618986,40.01177,42.740803,-73.804474,0.34113085,279.05,949.96,314.37558,2903.3357,0.0032480857,462.6363
9402.994,58.92559,59.241943,29.618996,40.011784,42.74086,-73.804474,0.32669315,279.04257,949.96,314.37558,2903.3357,0.0032480857,454.49643
9403.193,59.26666,59.584732,29.618982,40.011753,42.740913,-73.804474,0.31483954,279.0576,949.96,314.37558,2903.3357,0.0032480857,441.05292
9403.395,59.6034,59.92501,29.618946,40.01169,42.74097,-73.804474,0.31072763,279.09036,949.96,314.37558,2903.3357,0.0032480857,424.7186
9403.593,59.940613,60.26277,29.618912,40.011612,42.741024,-73.80448,0.31696966,279.12933,949.96,314.35785,2903.318,0.0032480857,407.6183
9403.793,60.275944,60.601143,29.61888,40.011547,42.74108,-73.80448,0.332353,279.16083,949.96,314.35785,2903.318,0.0032480857,393.17966
9403.992,60.6141,60.94003,29.618868,40.011524,42.741135,-73.80448,0.35209543,279.17313,949.96,314.35785,2903.318,0.0032480857,384.0416
9404.193,60.9527,61.27991,29.61888,40.011547,42.74119,-73.80449,0.3696571,279.16165,949.96,314.35785,2903.318,0.0032480857,380.02774
9404.393,61.294075,61.618702,29.618912,40.01161,42.74125,-73.80449,0.37873867,279.1307,949.96,314.35785,2903.318,0.0032480857,382.75748
9404.592,61.62895,61.95493,29.618946,40.011684,42.741306,-73.80449,0.3763842,279.09216,949.96,314.34015,2903.3005,0.0032480857,387.98312
9404.791,61.962013,62.286835,29.618979,40.011745,42.741364,-73.8045,0.36382228,279.06152,949.96,314.34015,2903.3005,0.0032480857,391.2867
9404.992,62.286457,62.6146,29.618986,40.011765,42.74142,-73.8045,0.34637293,279.05118,949.96,314.34015,2903.3005,0.0032480857,390.49048
9405.19,62.606956,62.936436,29.618975,40.011738,42.74148,-73.8045,0.3314862,279.06592,949.96,314.34015,2903.3005,0.0032480857,383.2946
9405.392,62.925823,63.257,29.61894,40.01167,42.74154,-73.804504,0.32560137,279.1006,949.96,314.34015,2903.3005,0.0032480857,374.9863
9405.59,63.240833,63.57492,29.6189,40.011585,42.741596,-73.804504,0.33251563,279.14203,949.96,314.34015,2903.3005,0.0032480857,361.67422
9405.79,63.55876,63.894054,29.618868,40.011524,42.741657,-73.804504,0.34985167,279.1737,949.96,314.32202,2903.2822,0.0032480857,353.8361
9405.989,63.87509,64.21368,29.618862,40.011505,42.741714,-73.80451,0.37180763,279.18307,949.96,314.32202,2903.2822,0.0032480857,348.88657
9406.204,64.22524,64.558685,29.618877,40.01154,42.74178,-73.80451,0.3943637,279.16458,949.96,314.32202,2903.2822,0.0032480857,344.84628
9406.412,64.55591,64.89337,29.618914,40.011616,42.74184,-73.80451,0.4035877,279.12674,949.96,314.32202,2903.2822,0.0032480857,344.22607
9406.605,64.85863,65.20062,29.618946,40.01169,42.7419,-73.80452,0.3967129,279.09106,949.96,314.30423,2903.2644,0.0032480857,350.83014
9406.805,65.16429,65.50907,29.618967,40.011726,42.741962,-73.80452,0.3812855,279.07043,949.96,314.30423,2903.2644,0.0032480857,343.41336
9407.212,65.77569,66.12779,29.61893,40.011654,42.742085,-73.80452,0.34910193,279.1082,949.96,314.30423,2903.2644,0.0032480857,316.41922
9407.411,66.06638,66.42486,29.618889,40.011566,42.742146,-73.80453,0.34864375,279.1523,949.96,314.30423,2903.2644,0.0032480857,308.54
9407.61,66.36008,66.7219,29.618853,40.01149,42.742207,-73.80453,0.36119252,279.19125,949.96,314.28625,2903.2463,0.0032480857,302.84012
9407.812,66.652466,67.019905,29.618834,40.011456,42.74227,-73.80453,0.3807104,279.20816,949.96,314.28625,2903.2463,0.0032480857,311.03378
9408.013,66.94995,67.31922,29.618845,40.01148,42.742332,-73.804535,0.3992407,279.1968,949.96,314.28625,2903.2463,0.0032480857,326.1723
9408.212,67.244,67.616554,29.618877,40.011543,42.742393,-73.804535,0.40894312,279.16376,949.96,314.28625,2903.2463,0.0032480857,344.39877
9408.411,67.53468,67.909615,29.618917,40.01162,42.74246,-73.804535,0.40643668,279.12582,949.96,314.28625,2903.2463,0.0032480857,351.3079
9408.61,67.81783,68.19702,29.618935,40.011665,42.74252,-73.804535,0.3937731,279.1028,949.96,314.28625,2903.2463,0.0032480857,339.57858
9408.811,68.095634,68.47956,29.61893,40.011654,42.742584,-73.80454,0.3764333,279.1068,949.96,314.26804,2903.228,0.0032480857,320.80258
9409.011,68.36815,68.75672,29.618902,40.011593,42.742645,-73.80454,0.36334604,279.13824,949.96,314.26804,2903.228,0.0032480857,298.54666
9409.21,68.63959,69.0323,29.618856,40.0115,42.74271,-73.80454,0.36144483,279.18436,949.96,314.26804,2903.228,0.0032480857,286.5803
9409.41,68.90996,69.31048,29.618818,40.01142,42.742775,-73.80454,0.37435684,279.22623,949.96,314.26804,2903.228,0.0032480857,285.46307
9409.608,69.18133,69.589226,29.618797,40.011375,42.74284,-73.80455,0.40066487,279.24792,949.96,314.26804,2903.228,0.0032480857,287.98007
9409.808,69.44345,69.86687,29.618797,40.011375,42.742905,-73.80455,0.43707204,279.24796,949.96,314.25015,2903.2102,0.0032480857,259.73453
9410.007,69.69441,70.14226,29.618813,40.011406,42.742966,-73.80455,0.4696923,279.23233,949.96,314.25015,2903.2102,0.0032480857,210.66805
9410.205,69.94447,70.41128,29.61883,40.011444,42.74303,-73.80455,0.48161718,279.21384,949.96,314.25015,2903.2102,0.0032480857,148.30997
9410.405,70.20174,70.67548,29.618835,40.011456,42.7431,-73.80456,0.46944016,279.20786,949.96,314.25015,2903.2102,0.0032480857,123.99578
9410.598,70.46409,70.92637,29.618828,40.011436,42.74316,-73.80456,0.44114092,279.21832,949.96,314.25015,2903.2102,0.0032480857,136.72556
9410.794,70.73551,71.18373,29.6188,40.011383,42.743225,-73.80456,0.40962744,279.24487,949.96,314.23206,2903.192,0.0032480857,179.57414
9410.994,71.00789,71.44236,29.618763,40.01131,42.74329,-73.80456,0.39817995,279.28204,949.96,314.23206,2903.192,0.0032480857,219.79877
9411.207,71.28322,71.71963,29.618723,40.011223,42.743362,-73.804565,0.4291316,279.3253,949.96,314.23206,2903.192,0.0032480857,175.67696
9411.4,71.515816,71.97225,29.618696,40.01117,42.743427,-73.804565,0.47489703,279.352,949.96,314.23206,2903.192,0.0032480857,97.58663
9411.6,71.74766,72.23168,29.618692,40.01116,42.743492,-73.804565,0.5139855,279.35678,949.96,314.23206,2903.192,0.0032480857,0
9411.8,71.98468,72.49159,29.618711,40.0112,42.74356,-73.804565,0.5212844,279.33682,949.96,314.21393,2903.174,0.0032480857,0
9412,72.234665,72.74522,29.618732,40.011246,42.74363,-73.804565,0.50561404,279.31464,949.96,314.21393,2903.174,0.0032480857,106.67927
9412.2,72.49163,72.99075,29.618734,40.011253,42.743694,-73.80457,0.48334122,279.31088,949.96,314.21393,2903.174,0.0032480857,91.40309
9412.399,72.745735,73.23291,29.618715,40.01121,42.743763,-73.80457,0.46348193,279.33163,949.96,314.21393,2903.174,0.0032480857,83.645294
9412.599,72.99118,73.472244,29.618671,40.01112,42.74383,-73.80457,0.45808986,279.37723,949.96,314.21393,2903.174,0.0032480857,40.36074
0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249.365,0.8894757,1.0658553,26.257778,9.999941,40.7988,-111.962074,0.2651633,4227.028,201.96,314.82153,2155.7817,0.0032480857,813.5782
10249.567,1.7790735,1.9707043,26.257778,9.999939,40.798798,-111.962074,0.26559436,4227.0293,201.96,314.82153,2155.7817,0.0032480857,796.40533
10249.768,2.6187828,2.865226,26.257776,9.999935,40.798798,-111.962074,0.2666975,4227.031,201.96,314.82153,2155.7817,0.0032480857,792.05304
10249.982,3.5210073,3.821794,26.257776,9.999933,40.798794,-111.962074,0.26788315,4227.0317,201.96,314.80438,2155.7644,0.0032480857,790.6342
10250.178,4.3579993,4.685593,26.257776,9.999931,40.79879,-111.962074,0.26939493,4227.0327,201.96,314.80438,2155.7644,0.0032480857,786.4355
10250.375,5.18708,5.5516276,26.257776,9.99993,40.798786,-111.962074,0.27177453,4227.033,201.96,314.80438,2155.7644,0.0032480857,781.18097
10250.578,6.0334234,6.4321885,26.257776,9.999931,40.79878,-111.962074,0.27305818,4227.0327,201.96,314.80438,2155.7644,0.0032480857,779.5495
10250.778,6.8522835,7.298637,26.257776,9.999933,40.79877,-111.962074,0.27360246,4227.0317,201.96,314.80438,2155.7644,0.0032480857,777.42737
10250.9795,7.6697035,8.161287,26.257776,9.999931,40.798767,-111.962074,0.27158824,4227.0327,201.96,314.7871,2155.7473,0.0032480857,777.9412
10251.178,8.4861,9.020719,26.25777,9.999926,40.798756,-111.962074,0.26883486,4227.0356,201.96,314.7871,2155.7473,0.0032480857,777.77454
10251.379,9.287552,9.872588,26.257769,9.999917,40.798748,-111.962074,0.26759323,4227.04,201.96,314.7871,2155.7473,0.0032480857,777.728
10251.578,10.090704,10.714886,26.257763,9.999909,40.79874,-111.96207,0.27048072,4227.044,201.96,314.7871,2155.7473,0.0032480857,771.1303
10251.779,10.883068,11.556131,26.257763,9.999908,40.79873,-111.96207,0.27761266,4227.0444,201.96,314.7871,2155.7473,0.0032480857,756.5135
10252.179,12.4754095,13.219102,26.25777,9.999923,40.798706,-111.96207,0.27909708,4227.037,201.96,314.76993,2155.73,0.0032480857,742.5225
10252.379,13.254586,14.042889,26.25777,9.999923,40.798695,-111.96207,0.2752095,4227.037,201.96,314.76993,2155.73,0.0032480857,750.19196
10252.578,14.037494,14.865539,26.25777,9.999924,40.79868,-111.96207,0.28060976,4227.0366,201.96,314.76993,2155.73,0.0032480857,749.912
10252.778,14.805736,15.679543,26.257778,9.999937,40.798664,-111.96207,0.29013687,4227.03,201.96,314.76993,2155.73,0.0032480857,731.20013
10252.978,15.586889,16.492249,26.257784,9.999958,40.798653,-111.96207,0.28858966,4227.0195,201.96,314.7528,2155.713,0.0032480857,721.47687
10253.177,16.346869,17.297363,26.257792,9.99997,40.798634,-111.96207,0.28337666,4227.013,201.96,314.7528,2155.713,0.0032480857,737.7437
10253.378,17.103924,18.095762,26.2578,9.999982,40.79862,-111.96207,0.29228348,4227.007,201.96,314.7528,2155.713,0.0032480857,735.73724
10253.577,17.85104,18.885414,26.25781,10.00001,40.798603,-111.96207,0.2984254,4226.993,201.96,314.7528,2155.713,0.0032480857,719.2606
10253.777,18.603605,19.67448,26.257824,10.000036,40.798584,-111.96207,0.29007882,4226.98,201.96,314.7528,2155.713,0.0032480857,723.99786
10253.978,19.347351,20.453066,26.257832,10.000051,40.798565,-111.96207,0.29463398,4226.9727,201.96,314.73535,2155.6953,0.0032480857,725.4427
10254.178,20.08326,21.231894,26.257845,10.000079,40.798546,-111.96207,0.30287254,4226.958,201.96,314.73535,2155.6953,0.0032480857,705.53375
10254.378,20.818493,22.004547,26.257856,10.000103,40.798527,-111.96207,0.292009,4226.946,201.96,314.73535,2155.6953,0.0032480857,709.65216
10254.577,21.547007,22.777065,26.257862,10.0001135,40.798504,-111.96207,0.29832587,4226.9404,201.96,314.73535,2155.6953,0.0032480857,711.9715
10254.777,22.27538,23.54035,26.25787,10.000134,40.798485,-111.96207,0.30010575,4226.93,201.96,314.73535,2155.6953,0.0032480857,690.6555
10254.98,22.997887,24.297695,26.257875,10.00014,40.798462,-111.96207,0.28876483,4226.927,201.96,314.71786,2155.678,0.0032480857,704.98395
10255.182,23.715073,25.052355,26.257875,10.000137,40.79844,-111.96207,0.2996829,4226.9287,201.96,314.71786,2155.678,0.0032480857,686.26935
10255.382,24.427397,25.801071,26.257875,10.000137,40.798416,-111.96207,0.2878368,4226.9287,201.96,314.71786,2155.678,0.0032480857,682.7225
10255.579,25.130032,26.542715,26.25786,10.000112,40.79839,-111.96207,0.29192364,4226.9414,201.96,314.71786,2155.678,0.0032480857,676.79456
10255.781,25.82887,27.280819,26.257854,10.000095,40.798367,-111.96207,0.29018998,4226.9497,201.96,314.71786,2155.678,0.0032480857,659.66705
10255.983,26.52919,28.013752,26.257835,10.000057,40.79834,-111.96207,0.28584945,4226.969,201.96,314.70078,2155.661,0.0032480857,668.5142
10256.186,27.221182,28.74134,26.257816,10.000024,40.798313,-111.96207,0.29304063,4226.986,201.96,314.70078,2155.661,0.0032480857,641.8034
10256.387,27.90547,29.45918,26.2578,9.999982,40.798286,-111.96207,0.28498778,4227.007,201.96,314.70078,2155.661,0.0032480857,649.9534
10256.601,28.63332,30.224884,26.257778,9.999942,40.798256,-111.96207,0.29727712,4227.0273,201.96,314.70078,2155.661,0.0032480857,623.3195
10256.798,29.289133,30.92001,26.257761,9.999906,40.79823,-111.96207,0.29244506,4227.046,201.96,314.70078,2155.661,0.0032480857,635.56744
10256.997,29.961412,31.62016,26.25775,9.999879,40.798203,-111.96207,0.30727133,4227.059,201.96,314.6835,2155.6436,0.0032480857,612.8333
10257.194,30.614622,32.304066,26.257738,9.99986,40.798172,-111.96207,0.30513948,4227.069,201.96,314.6835,2155.6436,0.0032480857,626.15063
10257.391,31.258408,32.98731,26.257738,9.999858,40.79814,-111.96207,0.31893674,4227.07,201.96,314.6835,2155.6436,0.0032480857,605.7143
10257.588,31.909872,33.67589,26.257744,9.999864,40.79811,-111.96207,0.32160008,4227.067,201.96,314.6835,2155.6436,0.0032480857,614.2231
10257.787,32.564503,34.36092,26.257755,9.999891,40.79808,-111.96207,0.32826638,4227.053,201.96,314.6835,2155.6436,0.0032480857,597.6245
10257.988,33.210205,35.040833,26.257769,9.999919,40.79805,-111.96207,0.33860013,4227.039,201.96,314.6835,2155.6436,0.0032480857,593.40753
10258.1875,33.855278,35.71515,26.25779,9.999966,40.798016,-111.96207,0.33150676,4227.0156,201.96,314.66617,2155.6262,0.0032480857,592.28436
10258.388,34.48829,36.385548,26.257807,10.000003,40.79798,-111.96207,0.3454342,4226.9966,201.96,314.66617,2155.6262,0.0032480857,566.6213
10258.587,35.121155,37.04846,26.257828,10.000043,40.797947,-111.96207,0.3317739,4226.976,201.96,314.66617,2155.6262,0.0032480857,580.2704
10258.786,35.74651,37.70779,26.257843,10.000072,40.797913,-111.96207,0.33481586,4226.962,201.96,314.66617,2155.6262,0.0032480857,557.29877
10258.987,36.36474,38.36044,26.257845,10.000079,40.79788,-111.96207,0.33275294,4226.958,201.96,314.66617,2155.6262,0.0032480857,562.60474
10259.187,36.976196,39.004345,26.257845,10.000079,40.797844,-111.96207,0.3157108,4226.958,201.96,314.6487,2155.6086,0.0032480857,577.2776
10259.388,37.58473,39.64578,26.257832,10.0000515,40.797806,-111.96207,0.3227205,4226.972,201.96,314.6487,2155.6086,0.0032480857,549.9074
10259.589,38.18356,40.27551,26.25781,10.000008,40.79777,-111.96207,0.31631842,4226.994,201.96,314.6487,2155.6086,0.0032480857,553.0729
10259.803,38.81734,40.94211,26.257784,9.999955,40.79773,-111.96207,0.30814448,4227.0205,201.96,314.6487,2155.6086,0.0032480857,548.92896
10260,39.397446,41.556904,26.257757,9.999899,40.79769,-111.96207,0.32287717,4227.0493,201.96,314.6487,2155.6086,0.0032480857,517.6989
10260.202,39.985626,42.17357,26.257732,9.999848,40.797653,-111.96207,0.32947513,4227.0747,201.96,314.63135,2155.5913,0.0032480857,515.5356
10260.404,40.57178,42.787563,26.257723,9.99982,40.797615,-111.96207,0.32855192,4227.0894,201.96,314.63135,2155.5913,0.0032480857,518.02985
10260.605,41.14959,43.39807,26.257715,9.999808,40.797573,-111.96207,0.34726945,4227.095,201.96,314.63135,2155.5913,0.0032480857,490.31296
10260.806,41.72571,44.0016,26.257717,9.999817,40.797535,-111.96207,0.3642997,4227.0903,201.96,314.63135,2155.5913,0.0032480857,479.92352
10261.008,42.297108,44.603382,26.257736,9.999854,40.797493,-111.96207,0.36302865,4227.072,201.96,314.63135,2155.5913,0.0032480857,490.63467
10261.209,42.867043,45.200375,26.257761,9.999907,40.79745,-111.96207,0.3648556,4227.0454,201.96,314.6142,2155.5742,0.0032480857,483.06726
10261.41,43.429504,45.79286,26.257784,9.999957,40.79741,-111.96207,0.37510517,4227.02,201.96,314.6142,2155.5742,0.0032480857,454.65714
10261.609,43.984768,46.3782,26.257807,10,40.797367,-111.96206,0.3734002,4226.998,201.96,314.6142,2155.5742,0.0032480857,452.45834
10261.809,44.53607,46.95626,26.257822,10.000028,40.797325,-111.96206,0.35725424,4226.984,201.96,314.6142,2155.5742,0.0032480857,462.33795
10262.008,45.080635,47.528694,26.257822,10.00003,40.79728,-111.96206,0.3445676,4226.983,201.96,314.6142,2155.5742,0.0032480857,453.1861
10262.223,45.65627,48.133972,26.257805,9.999997,40.797234,-111.96206,0.34180838,4226.9995,201.96,314.59695,2155.557,0.0032480857,432.34262
10262.437,46.224735,48.730637,26.257778,9.999938,40.797184,-111.96206,0.34468067,4227.0293,201.96,314.59695,2155.557,0.0032480857,409.6465
10262.63,46.7327,49.26826,26.257746,9.999873,40.797142,-111.96206,0.34771296,4227.062,201.96,314.59695,2155.557,0.0032480857,405.69952
10262.828,47.251953,49.816742,26.257717,9.999814,40.797096,-111.96206,0.3482622,4227.092,201.96,314.59695,2155.557,0.0032480857,410.22742
10263.027,47.77385,50.36675,26.257696,9.999773,40.79705,-111.96206,0.354892,4227.113,201.96,314.59695,2155.557,0.0032480857,406.17163
10263.228,48.29283,50.91363,26.25769,9.999761,40.797,-111.96206,0.37146157,4227.119,201.96,314.57974,2155.5398,0.0032480857,386.29782
10263.427,48.8117,51.457672,26.2577,9.999778,40.796955,-111.96206,0.39123023,4227.1104,201.96,314.57974,2155.5398,0.0032480857,364.73685
10263.627,49.327785,51.998882,26.257723,9.999823,40.796906,-111.96206,0.40541703,4227.0874,201.96,314.57974,2155.5398,0.0032480857,352.11093
10263.825,49.838528,52.53356,26.25775,9.999883,40.79686,-111.96206,0.4071251,4227.0576,201.96,314.57974,2155.5398,0.0032480857,353.02634
10264.025,50.34409,53.064087,26.257778,9.99994,40.79681,-111.96206,0.3982462,4227.0283,201.96,314.57974,2155.5398,0.0032480857,361.59756
10264.226,50.84203,53.588684,26.257795,9.999976,40.79676,-111.96206,0.38328734,4227.01,201.96,314.5621,2155.522,0.0032480857,363.88943
10264.425,51.335144,54.107086,26.257795,9.99998,40.79671,-111.96206,0.36883393,4227.0083,201.96,314.5621,2155.522,0.0032480857,356.21786
10264.623,51.821014,54.618267,26.257782,9.999946,40.79666,-111.96206,0.35990214,4227.0254,201.96,314.5621,2155.522,0.0032480857,339.61118
10264.822,52.299854,55.12258,26.25775,9.999883,40.79661,-111.96206,0.35904506,4227.057,201.96,314.5621,2155.522,0.0032480857,321.13065
10265.023,52.77935,55.626602,26.257715,9.999809,40.79656,-111.96206,0.36719602,4227.094,201.96,314.5621,2155.522,0.0032480857,298.54684
10265.224,53.24957,56.124935,26.257685,9.999746,40.79651,-111.96206,0.38219517,4227.1265,201.96,314.5445,2155.5044,0.0032480857,282.52045
10265.426,53.7255,56.623753,26.25767,9.999713,40.796455,-111.96206,0.40085432,4227.143,201.96,314.5445,2155.5044,0.0032480857,270.50592
10265.628,54.204548,57.12486,26.257671,9.99972,40.796402,-111.96206,0.41805747,4227.1396,201.96,314.5445,2155.5044,0.0032480857,268.65836
10265.827,54.679394,57.624542,26.257694,9.999766,40.79635,-111.96206,0.4279659,4227.116,201.96,314.5445,2155.5044,0.0032480857,271.54694
10266.04,55.1908,58.155666,26.257732,9.9998455,40.79629,-111.96206,0.42796266,4227.076,201.96,314.5445,2155.5044,0.0032480857,276.14508
10266.236,55.643013,58.634315,26.25776,9.999901,40.796238,-111.96206,0.42362964,4227.0483,201.96,314.52692,2155.487,0.0032480857,268.2087
10266.436,56.09864,59.114326,26.257776,9.999932,40.796185,-111.96206,0.41200724,4227.032,201.96,314.52692,2155.487,0.0032480857,264.79504
10266.635,56.5436,59.58409,26.25777,9.999925,40.79613,-111.96206,0.39727673,4227.036,201.96,314.52692,2155.487,0.0032480857,258.67126
10266.837,56.987392,60.051884,26.257748,9.999876,40.796074,-111.96206,0.38659963,4227.0605,201.96,314.52692,2155.487,0.0032480857,246.33122
10267.039,57.42776,60.515903,26.257711,9.9998,40.79602,-111.96206,0.38557002,4227.099,201.96,314.52692,2155.487,0.0032480857,232.08739
10267.241,57.86478,60.978912,26.257671,9.999718,40.795963,-111.96206,0.39854446,4227.1406,201.96,314.50925,2155.4692,0.0032480857,206.67142
10267.444,58.296257,61.43989,26.257639,9.999653,40.795906,-111.96206,0.42391908,4227.174,201.96,314.50925,2155.4692,0.0032480857,172.21251
10267.647,58.729053,61.89959,26.257626,9.999625,40.79585,-111.96206,0.45457754,4227.1875,201.96,314.50925,2155.4692,0.0032480857,138.12883
10267.851,59.15423,62.357666,26.257637,9.999644,40.79579,-111.96206,0.48074564,4227.178,201.96,314.50925,2155.4692,0.0032480857,113.54967
10268.054,59.580795,62.81295,26.257662,9.999697,40.795734,-111.96206,0.4939283,4227.1514,201.96,314.50925,2155.4692,0.0032480857,96.52713
10268.255,60.008728,63.264202,26.257692,9.999762,40.795677,-111.96206,0.4903367,4227.118,201.96,314.4915,2155.4517,0.0032480857,91.31194
10268.457,60.43363,63.707138,26.257711,9.999799,40.795616,-111.96206,0.47672746,4227.0996,201.96,314.4915,2155.4517,0.0032480857,83.67193
10268.66,60.853394,64.1448,26.257708,9.999796,40.79556,-111.96206,0.45767748,4227.101,201.96,314.4915,2155.4517,0.0032480857,69.88483
10268.861,61.26598,64.574776,26.257685,9.999748,40.795498,-111.96206,0.44353884,4227.125,201.96,314.4915,2155.4517,0.0032480857,59.823803
10269.062,61.669388,65.00002,26.257647,9.999667,40.795437,-111.96206,0.44392496,4227.1665,201.96,314.4915,2155.4517,0.0032480857,30.675945
0,0,0,0,0,0,0,0,0,0,0,0,0,0
10661.023,0.8894757,1.1135904,26.257795,9.999979,40.7988,-111.962074,0.24585854,4227.009,411.40005,312.79636,2363.1963,0.0032480857,895.77814
10661.422,2.5679255,2.7611856,26.257795,9.999974,40.798798,-111.962074,0.24721415,4227.011,411.40005,312.77887,2363.1787,0.0032480857,867.3624
10661.623,3.2885835,3.5633864,26.257792,9.999971,40.798794,-111.962074,0.24851495,4227.0127,411.40005,312.77887,2363.1787,0.0032480857,859.2843
10661.823,4.076527,4.363618,26.257792,9.999969,40.79879,-111.962074,0.25058082,4227.0137,411.40005,312.77887,2363.1787,0.0032480857,856.6778
10662.021,4.817962,5.157387,26.257792,9.999969,40.798786,-111.962074,0.2520776,4227.0137,411.40005,312.77887,2363.1787,0.0032480857,852.47253
10662.222,5.5791054,5.9449787,26.257792,9.999969,40.79878,-111.962074,0.25382218,4227.0137,411.40005,312.77887,2363.1787,0.0032480857,852.7425
10662.421,6.3112173,6.734916,26.257792,9.99997,40.798775,-111.962074,0.25480172,4227.013,411.40005,312.76172,2363.1619,0.0032480857,850.47235
10662.619,7.060841,7.5185885,26.257792,9.9999695,40.798767,-111.962074,0.2539667,4227.0137,411.40005,312.76172,2363.1619,0.0032480857,850.20154
10662.818,7.8060665,8.294827,26.25779,9.999966,40.79876,-111.962074,0.2511449,4227.0156,411.40005,312.76172,2363.1619,0.0032480857,850.25757
10663.019,8.548044,9.065335,26.257784,9.999958,40.79875,-111.962074,0.24899249,4227.0195,411.40005,312.76172,2363.1619,0.0032480857,850.4198
10663.219,9.273339,9.833002,26.257782,9.9999485,40.798744,-111.962074,0.24988715,4227.024,411.40005,312.76172,2363.1619,0.0032480857,845.9485
10663.418,9.985588,10.598188,26.257782,9.999944,40.798733,-111.96207,0.25533235,4227.0264,411.40005,312.7446,2363.1445,0.0032480857,835.91046
10663.617,10.712053,11.356761,26.257782,9.9999485,40.798725,-111.96207,0.2613161,4227.0244,411.40005,312.7446,2363.1445,0.0032480857,822.33246
10663.816,11.426969,12.107212,26.257784,9.999957,40.798714,-111.96207,0.26259097,4227.02,411.40005,312.7446,2363.1445,0.0032480857,811.9584
10664.017,12.132373,12.854337,26.25779,9.999962,40.798702,-111.96207,0.25805724,4227.0176,411.40005,312.7446,2363.1445,0.0032480857,816.4409
10664.216,12.840116,13.593541,26.25779,9.99996,40.79869,-111.96207,0.257075,4227.018,411.40005,312.7446,2363.1445,0.0032480857,824.0428
10664.416,13.540091,14.335429,26.25779,9.999963,40.798676,-111.96207,0.2645324,4227.0166,411.40005,312.72714,2363.1272,0.0032480857,814.7966
10664.616,14.242706,15.073186,26.257795,9.999979,40.798664,-111.96207,0.27180767,4227.009,411.40005,312.72714,2363.1272,0.0032480857,797.9805
10664.815,14.938766,15.803921,26.257807,9.999999,40.79865,-111.96207,0.26821586,4226.9985,411.40005,312.72714,2363.1272,0.0032480857,793.5812
10665.015,15.629143,16.529669,26.25781,10.000009,40.798634,-111.96207,0.2646004,4226.9937,411.40005,312.72714,2363.1272,0.0032480857,804.1208
10665.414,16.995619,17.970695,26.257832,10.000049,40.798603,-111.96207,0.2797133,4226.9736,411.40005,312.71,2363.11,0.0032480857,777.38055
10665.613,17.672821,18.684587,26.257843,10.000073,40.798584,-111.96207,0.2716635,4226.961,411.40005,312.71,2363.11,0.0032480857,781.37085
10665.8125,18.346596,19.393723,26.257849,10.000087,40.79857,-111.96207,0.2750243,4226.954,411.40005,312.71,2363.11,0.0032480857,785.9186
10666.013,19.02424,20.104626,26.25786,10.000112,40.79855,-111.96207,0.284502,4226.942,411.40005,312.71,2363.11,0.0032480857,766.8139
10666.212,19.691963,20.80494,26.257875,10.000139,40.79853,-111.96207,0.2754725,4226.9277,411.40005,312.71,2363.11,0.0032480857,767.105
10666.41,20.350744,21.50346,26.257877,10.000148,40.79851,-111.96207,0.27647197,4226.9233,411.40005,312.69254,2363.0928,0.0032480857,772.23535
10666.611,21.013977,22.202095,26.257889,10.000165,40.79849,-111.96207,0.28462708,4226.9146,411.40005,312.69254,2363.0928,0.0032480857,751.41144
10666.811,21.669088,22.888771,26.257895,10.000179,40.79847,-111.96206,0.27179047,4226.907,411.40005,312.69254,2363.0928,0.0032480857,756.84485
10667.01,22.322697,23.5738,26.25789,10.000173,40.798447,-111.96206,0.27837503,4226.9106,411.40005,312.69254,2363.0928,0.0032480857,755.38727
10667.209,22.969194,24.255585,26.25789,10.000177,40.798424,-111.96206,0.2777547,4226.9087,411.40005,312.69254,2363.0928,0.0032480857,738.13324
10667.409,23.609163,24.932833,26.257883,10.000162,40.7984,-111.96206,0.26756278,4226.916,411.40005,312.6751,2363.0752,0.0032480857,747.9878
10667.608,24.248558,25.60631,26.257875,10.00014,40.798378,-111.96206,0.27880478,4226.927,411.40005,312.6751,2363.0752,0.0032480857,724.4895
10667.808,24.887424,26.274853,26.257862,10.000119,40.798355,-111.96206,0.26511753,4226.938,411.40005,312.6751,2363.0752,0.0032480857,726.51654
10668.007,25.520638,26.938465,26.257845,10.000079,40.798332,-111.96206,0.27508354,4226.958,411.40005,312.6751,2363.0752,0.0032480857,712.42474
10668.207,26.143562,27.597223,26.257832,10.0000515,40.798306,-111.96206,0.2693726,4226.972,411.40005,312.6751,2363.0752,0.0032480857,698.9898
10668.6045,27.385427,28.905369,26.257795,9.999975,40.798252,-111.96206,0.276858,4227.0107,411.40005,312.658,2363.0579,0.0032480857,676.8418
