time,vind_kias,vind_keas,vind_mph,prs,tmp,lat,lon,alt_msl,alt_agl,payld,fuel,curr_w,gear1,gear2,gear3
4463.99365,49.24948,51.75389,56.67529,25.55929,-20.00211,39.51227,-119.76923,4416.06787,0.37716,123.42001,48.12718,1810.547,276.52695,363.89389,250.2789
4464.19336,49.93521,52.48178,57.46441,25.55929,-20.0021,39.51222,-119.76923,4416.0625,0.37459,123.42001,48.12718,1810.547,265.05695,359.57715,247.01169
4464.39307,50.65377,53.23368,58.29132,25.5593,-20.00209,39.51217,-119.76923,4416.05615,0.37724,123.42001,48.10902,1810.52893,264.59311,350.39398,240.33488
4464.59326,51.36459,53.97864,59.10932,25.55931,-20.00207,39.51212,-119.76923,4416.04395,0.38434,123.42001,48.10902,1810.52893,268.9313,339.31277,228.18431
4464.79346,52.07253,54.71922,59.924,25.55933,-20.00203,39.51207,-119.76923,4416.02393,0.39429,123.42001,48.10902,1810.52893,270.79517,328.49554,213.15437
4464.99316,52.77323,55.45332,60.73035,25.55936,-20.00197,39.51202,-119.76923,4415.99365,0.40478,123.42001,48.10902,1810.52893,273.77524,311.98566,195.29564
4465.19336,53.46917,56.18215,61.53123,25.55939,-20.0019,39.51196,-119.76923,4415.95508,0.41249,123.42001,48.10902,1810.52893,276.85657,305.57788,184.31828
4465.40332,54.22177,56.96318,62.3973,25.55943,-20.00181,39.51191,-119.76923,4415.91064,0.41322,123.42001,48.09099,1810.51086,271.45636,302.49094,180.13547
4465.60352,54.87345,57.65353,63.14724,25.55947,-20.00174,39.51186,-119.76923,4415.87354,0.41245,123.42001,48.09099,1810.51086,264.61069,291.10092,168.04936
4465.80371,55.54522,58.35733,63.9203,25.5595,-20.00167,39.5118,-119.76923,4415.84375,0.40787,123.42001,48.09099,1810.51086,259.99927,280.25378,156.74646
4466.00342,56.21527,59.05967,64.69138,25.55952,-20.00163,39.51175,-119.76923,4415.82373,0.40222,123.42001,48.09099,1810.51086,242.91605,275.49933,154.18533
4466.20312,56.8712,59.75019,65.44621,25.55953,-20.00161,39.51169,-119.76923,4415.8125,0.39874,123.42001,48.09099,1810.51086,175.18466,296.01578,174.16133
4466.40332,57.51551,60.43262,66.18768,25.55954,-20.0016,39.51163,-119.76923,4415.80664,0.40169,123.42001,48.0727,1810.49255,99.83727,292.81512,172.70314
4466.60303,58.1527,61.10701,66.92093,25.55955,-20.00158,39.51158,-119.76923,4415.79883,0.41038,123.42001,48.0727,1810.49255,70.68511,275.56442,157.45641
4466.80322,58.79708,61.78108,67.66248,25.55956,-20.00155,39.51152,-119.76923,4415.78125,0.42221,123.42001,48.0727,1810.49255,82.50733,256.6196,140.3334
4467.00293,59.43448,62.44834,68.39598,25.55959,-20.00149,39.51146,-119.76923,4415.75,0.43195,123.42001,48.0727,1810.49255,72.13805,260.62335,146.96983
4467.20312,60.06314,63.11061,69.11943,25.55963,-20.00141,39.5114,-119.76923,4415.70703,0.43757,123.42001,48.0727,1810.49255,30.37932,284.75891,164.71785
4467.40332,60.67553,63.7648,69.82415,25.55967,-20.00133,39.51134,-119.76923,4415.66748,0.44498,123.42001,48.05454,1810.47449,0,270.03098,143.61273
4467.60303,61.27019,64.40891,70.50848,25.55969,-20.00128,39.51128,-119.76923,4415.64746,0.46231,123.42001,48.05454,1810.47449,0,192.88983,68.82315
4467.80322,61.85339,65.04346,71.17961,25.5597,-20.00127,39.51122,-119.76923,4415.64111,0.47926,123.42001,48.05454,1810.47449,0,134.15524,10.74085
4468.00342,62.42355,65.6674,71.83574,25.55969,-20.00129,39.51116,-119.76923,4415.6543,0.50399,123.42001,48.05454,1810.47449,0,40.33861,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506.38281,0.48666,0.38339,0.56004,25.55954,-20.0016,39.51373,-119.76922,4415.80811,0.28781,261.80002,97.21093,1998.01086,524.42395,786.77515,685.80078
4506.58301,0.48666,0.54451,0.56004,25.55954,-20.0016,39.51373,-119.76922,4415.80762,0.28793,261.80002,97.20059,1998.00049,531.5498,783.55786,681.09595
4506.7832,0.68831,0.71621,0.79209,25.55954,-20.0016,39.51373,-119.76922,4415.80762,0.2881,261.80002,97.20059,1998.00049,538.99713,779.81061,678.80347
4506.9834,0.84303,0.90054,0.97014,25.55954,-20.0016,39.51373,-119.76922,4415.80664,0.2885,261.80002,97.20059,1998.00049,546.22736,777.36859,674.2121
4507.18311,0.97347,1.10337,1.12025,25.55954,-20.00159,39.51373,-119.76922,4415.80615,0.2886,261.80002,97.20059,1998.00049,551.86566,775.93341,668.47791
4507.3833,1.28783,1.34345,1.48201,25.55954,-20.00159,39.51373,-119.76922,4415.80566,0.28882,261.80002,97.20059,1998.00049,549.07806,775.90295,669.37714
4507.5835,1.46028,1.62113,1.68046,25.55954,-20.00159,39.51373,-119.76922,4415.80469,0.28902,261.80002,97.18864,1997.98865,542.1347,781.08606,670.75885
4507.7832,1.82133,1.94185,2.09595,25.55954,-20.00159,39.51373,-119.76922,4415.80371,0.28891,261.80002,97.18864,1997.98865,535.79199,784.89447,673.09637
4507.98291,2.17693,2.30652,2.50517,25.55954,-20.00159,39.51373,-119.76922,4415.80176,0.28842,261.80002,97.18864,1997.98865,530.62219,789.50403,674.51514
4508.18311,2.52939,2.71134,2.91077,25.55955,-20.00158,39.51372,-119.76922,4415.80029,0.28841,261.80002,97.18864,1997.98865,526.60748,791.87573,677.3255
4508.38379,2.961,3.15864,3.40746,25.55955,-20.00158,39.51372,-119.76922,4415.79883,0.28779,261.80002,97.18864,1997.98865,521,794.315,677.97174
4508.58301,3.40752,3.64741,3.9213,25.55955,-20.00158,39.51371,-119.76922,4415.79688,0.28783,261.80002,97.17495,1997.97485,513.1264,795.58868,677.97455
4508.78271,3.92464,4.17684,4.51639,25.55955,-20.00157,39.51371,-119.76922,4415.79541,0.28704,261.80002,97.17495,1997.97485,509.01682,798.10059,679.74005
4508.98291,4.46154,4.73853,5.13424,25.55955,-20.00157,39.51371,-119.76922,4415.79346,0.28696,261.80002,97.17495,1997.97485,501.8873,801.57361,681.43005
4509.18311,5.03545,5.33934,5.79469,25.55955,-20.00157,39.5137,-119.76922,4415.79102,0.28682,261.80002,97.17495,1997.97485,499.65329,803.73901,681.4187
4509.38281,5.61401,5.97311,6.46049,25.55956,-20.00156,39.5137,-119.76922,4415.78809,0.28754,261.80002,97.17495,1997.97485,495.09393,802.69604,680.43488
4509.5835,6.25303,6.63793,7.19586,25.55956,-20.00155,39.51369,-119.76922,4415.78418,0.28898,261.80002,97.15951,1997.95947,492.16428,803.01929,680.38312
4509.7832,6.91872,7.33439,7.96192,25.55956,-20.00154,39.51368,-119.76922,4415.7793,0.29118,261.80002,97.15951,1997.95947,491.52481,802.35919,679.19598
4509.9834,7.60406,8.05907,8.7506,25.55957,-20.00153,39.51368,-119.76922,4415.77295,0.29254,261.80002,97.15951,1997.95947,492.28192,798.8844,676.13843
4510.18262,8.31846,8.81008,9.57271,25.55958,-20.00152,39.51367,-119.76921,4415.76562,0.29274,261.80002,97.15951,1997.95947,488.67676,799.66968,675.47888
4510.3833,9.05503,9.58667,10.42034,25.55958,-20.0015,39.51366,-119.76921,4415.75928,0.2918,261.80002,97.15951,1997.95947,480.20636,799.49786,675.38837
4510.58301,9.82086,10.38404,11.30165,25.55959,-20.00149,39.51365,-119.76921,4415.75439,0.29037,261.80002,97.14262,1997.94263,467.77039,805.96167,676.53888
4510.7832,10.58726,11.19866,12.1836,25.55959,-20.00148,39.51364,-119.76921,4415.74902,0.29119,261.80002,97.14262,1997.94263,457.89545,808.96564,672.20233
4510.98389,11.37495,12.02323,13.09006,25.5596,-20.00147,39.51363,-119.76921,4415.7417,0.29419,261.80002,97.14262,1997.94263,461.18817,810.65247,662.7948
4511.18262,12.17009,12.86077,14.00509,25.55961,-20.00145,39.51362,-119.76921,4415.73242,0.29744,261.80002,97.14262,1997.94263,471.63824,805.2774,650.44647
4511.3833,12.98042,13.7121,14.9376,25.55962,-20.00143,39.51361,-119.76921,4415.72314,0.29634,261.80002,97.14262,1997.94263,471.9346,808.61597,644.40283
4511.58301,13.79469,14.57171,15.87465,25.55962,-20.00142,39.51359,-119.76921,4415.71582,0.29375,261.80002,97.12513,1997.92517,450.66785,814.88196,645.0434
4511.79297,14.6689,15.4883,16.88067,25.55963,-20.0014,39.51358,-119.76921,4415.70898,0.2958,261.80002,97.12513,1997.92517,437.73801,814.68549,641.07159
4511.99316,15.48621,16.35195,17.82121,25.55964,-20.00139,39.51357,-119.76921,4415.7041,0.30237,261.80002,97.12513,1997.92517,463.48022,812.13525,614.04932
4512.19287,16.32068,17.2242,18.7815,25.55964,-20.00139,39.51355,-119.76921,4415.70312,0.29771,261.80002,97.12513,1997.92517,460.34851,796.65393,629.08276
